label,episode_id,window,interval,segment_id,engine,side,onset_pnl_inr,onset_entry_ts,policy_action,policy_entry_ts,policy_wait_sec,policy_predicted_ev_inr,policy_pnl_inr,episode_checkpoints
historical_walkforward,historical7d|1s|3|1|1725,historical7d,1s,3,PRIMARY,SELL,-15.262499999998907,1790005785.8700001,TAKE,1790005785.8700001,0.0,13.441131892986327,-15.262499999998907,1
historical_walkforward,historical7d|1s|3|1|1726,historical7d,1s,3,PRIMARY,SELL,-15.0,1790005788.8270001,TAKE,1790005788.8270001,0.0,4.908033968255762,-15.0,1
historical_walkforward,historical7d|1s|3|1|1727,historical7d,1s,3,PRIMARY,SELL,-15.187500000000682,1790005790.733,TAKE,1790005790.733,0.0,8.096176639658877,-15.187500000000682,2
historical_walkforward,historical7d|1s|3|1|1728,historical7d,1s,3,PRIMARY,SELL,-15.262499999998907,1790005810.71,TAKE,1790005810.71,0.0,7.649527176507258,-15.262499999998907,2
historical_walkforward,historical7d|1s|3|1|1731,historical7d,1s,3,PRIMARY,BUY,-16.687499999999318,1790006318.798,TAKE,1790006318.798,0.0,4.185222805626524,-16.687499999999318,1
historical_walkforward,historical7d|1s|3|1|1732,historical7d,1s,3,PRIMARY,BUY,-16.687499999999318,1790006334.971,TAKE,1790006334.971,0.0,14.116953460525467,-16.687499999999318,1
historical_walkforward,historical7d|1s|3|1|1734,historical7d,1s,3,PRIMARY,BUY,-16.725000000000136,1790006336.977,TAKE,1790006336.977,0.0,9.931004579561261,-16.725000000000136,1
historical_walkforward,historical7d|1s|3|1|1736,historical7d,1s,3,PRIMARY,BUY,9.82499999999959,1790006919.9699998,TAKE,1790006919.9699998,0.0,1.3846543924159405,9.82499999999959,1
historical_walkforward,historical7d|1s|3|1|1737,historical7d,1s,3,PRIMARY,BUY,5.924999999999727,1790006936.992,TAKE,1790006936.992,0.0,0.5567583281821037,5.924999999999727,1
historical_walkforward,historical7d|1s|3|1|1738,historical7d,1s,3,PRIMARY,BUY,8.21250000000191,1790006940.896,TAKE,1790006940.896,0.0,0.10709523391529739,8.21250000000191,1
historical_walkforward,historical7d|1s|3|1|1739,historical7d,1s,3,PRIMARY,BUY,5.662499999997408,1790006943.8060002,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1740,historical7d,1s,3,PRIMARY,BUY,5.812500000000682,1790006946.912,TAKE,1790006946.912,0.0,2.425371326010457,5.812500000000682,1
historical_walkforward,historical7d|1s|3|1|1741,historical7d,1s,3,PRIMARY,BUY,7.012499999999591,1790006948.665,TAKE,1790006948.665,0.0,2.251546115702412,7.012499999999591,1
historical_walkforward,historical7d|1s|3|1|1742,historical7d,1s,3,PRIMARY,BUY,7.4624999999991815,1790006950.92,TAKE,1790006950.92,0.0,1.5508566102079724,7.4624999999991815,1
historical_walkforward,historical7d|1s|3|1|1743,historical7d,1s,3,PRIMARY,BUY,4.124999999997954,1790006952.976,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1745,historical7d,1s,3,PRIMARY,BUY,6.937500000001364,1790006958.987,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1746,historical7d,1s,3,PRIMARY,BUY,5.999999999997954,1790006962.99,TAKE,1790006962.99,0.0,1.0009242449578708,5.999999999997954,2
historical_walkforward,historical7d|1s|3|1|1747,historical7d,1s,3,PRIMARY,BUY,7.050000000000408,1790006969.745,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1748,historical7d,1s,3,PRIMARY,BUY,7.5,1790006971.854,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1749,historical7d,1s,3,PRIMARY,BUY,-15.337500000000546,1790007961.923,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1750,historical7d,1s,3,PRIMARY,BUY,-15.900000000002592,1790007967.977,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1751,historical7d,1s,3,PRIMARY,BUY,-16.049999999999045,1790007970.9750001,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1755,historical7d,1s,3,PRIMARY,SELL,-0.3375000000005457,1790008907.91,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1756,historical7d,1s,3,PRIMARY,SELL,-1.6875000000027285,1790008911.96,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1757,historical7d,1s,3,PRIMARY,SELL,-15.299999999999727,1790008913.96,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1759,historical7d,1s,3,PRIMARY,SELL,-15.562500000002046,1790008920.876,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1760,historical7d,1s,3,PRIMARY,SELL,-15.449999999999589,1790008946.963,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1761,historical7d,1s,3,PRIMARY,SELL,-16.237499999999727,1790008959.924,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1762,historical7d,1s,3,PRIMARY,SELL,-15.187499999997272,1790008993.915,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1763,historical7d,1s,3,PRIMARY,SELL,-15.037499999997408,1790009132.671,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1764,historical7d,1s,3,PRIMARY,SELL,-15.449999999999589,1790009135.876,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1765,historical7d,1s,3,PRIMARY,SELL,-15.487499999997,1790009139.9859998,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1766,historical7d,1s,3,PRIMARY,SELL,-15.337500000000546,1790009158.9580002,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1767,historical7d,1s,3,PRIMARY,SELL,-15.337500000000546,1790009162.712,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1769,historical7d,1s,3,PRIMARY,SELL,93.9750000000015,1790009590.981,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1770,historical7d,1s,3,PRIMARY,SELL,94.16250000000218,1790009592.7849998,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1771,historical7d,1s,3,PRIMARY,SELL,95.66250000000082,1790009647.968,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1772,historical7d,1s,3,PRIMARY,SELL,94.31250000000205,1790009649.967,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1773,historical7d,1s,3,PRIMARY,SELL,94.46250000000191,1790009656.9699998,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1774,historical7d,1s,3,PRIMARY,SELL,94.61250000000177,1790009659.968,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1775,historical7d,1s,3,PRIMARY,SELL,94.12500000000136,1790009661.979,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1776,historical7d,1s,3,PRIMARY,SELL,94.01250000000232,1790009665.985,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1777,historical7d,1s,3,PRIMARY,SELL,94.23750000000041,1790009669.4940002,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1778,historical7d,1s,3,PRIMARY,SELL,94.12500000000136,1790009674.644,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1779,historical7d,1s,3,PRIMARY,SELL,94.31250000000205,1790009679.959,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1780,historical7d,1s,3,PRIMARY,SELL,94.95000000000232,1790009682.856,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1781,historical7d,1s,3,PRIMARY,SELL,95.17500000000041,1790009685.7059999,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1782,historical7d,1s,3,PRIMARY,SELL,94.53750000000014,1790009689.869,SKIP,nan,nan,0.0,0.0,3
historical_walkforward,historical7d|1s|3|1|1783,historical7d,1s,3,PRIMARY,SELL,94.46250000000191,1790009698.535,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1784,historical7d,1s,3,PRIMARY,SELL,38.96250000000123,1790009703.993,SKIP,nan,nan,0.0,0.0,3
historical_walkforward,historical7d|1s|3|1|1785,historical7d,1s,3,PRIMARY,SELL,40.199999999997544,1790009712.943,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1786,historical7d,1s,3,PRIMARY,SELL,39.44999999999823,1790009716.95,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1787,historical7d,1s,3,PRIMARY,SELL,41.06249999999932,1790009719.756,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1788,historical7d,1s,3,PRIMARY,SELL,43.237500000002456,1790009741.973,SKIP,nan,nan,0.0,0.0,3
historical_walkforward,historical7d|1s|3|1|1789,historical7d,1s,3,PRIMARY,SELL,38.17500000000109,1790009782.832,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1790,historical7d,1s,3,PRIMARY,SELL,36.26250000000027,1790009785.994,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1791,historical7d,1s,3,PRIMARY,SELL,36.15000000000123,1790009791.947,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1792,historical7d,1s,3,PRIMARY,SELL,38.775000000000546,1790009798.817,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1793,historical7d,1s,3,PRIMARY,SELL,15.9375,1790010035.95,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1794,historical7d,1s,3,PRIMARY,SELL,14.475000000002181,1790010040.901,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1795,historical7d,1s,3,PRIMARY,SELL,17.8125,1790010044.9539998,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1797,historical7d,1s,3,PRIMARY,SELL,20.662499999997408,1790010047.8569999,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1798,historical7d,1s,3,PRIMARY,SELL,20.062500000001364,1790010049.8579998,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1799,historical7d,1s,3,PRIMARY,SELL,23.17499999999768,1790010055.961,SKIP,nan,nan,0.0,0.0,2
historical_walkforward,historical7d|1s|3|1|1800,historical7d,1s,3,PRIMARY,SELL,20.550000000001774,1790010061.978,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1801,historical7d,1s,3,PRIMARY,SELL,19.537500000000136,1790010063.871,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1802,historical7d,1s,3,PRIMARY,SELL,15.074999999998225,1790010065.822,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1803,historical7d,1s,3,PRIMARY,SELL,19.50000000000273,1790010069.973,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1804,historical7d,1s,3,PRIMARY,SELL,15.412499999998772,1790010072.675,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1805,historical7d,1s,3,PRIMARY,SELL,18.30000000000041,1790010075.929,SKIP,nan,nan,0.0,0.0,1
historical_walkforward,historical7d|1s|3|1|1806,historical7d,1s,3,PRIMARY,SELL,21.750000000000682,1790010084.8969998,SKIP,nan,nan,0.0,0.0,1
